		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
29.03.24	11:35	9.1	9.1	8.8	59	1.5	0.4	NE	0.13	1.3	NE	9.1	8.6	8.6	---	1022.8	0.00	0.0	662	4.74	666	2.7	0.10	2.7	0.032	0.000	10.9	77	7.1	10.8	15.45	1.2425	0.00	117	1	100.0	5
29.03.24	11:40	9.2	9.3	9.1	57	1.1	1.3	NNE	0.40	3.1	NNE	8.9	8.7	8.4	---	1023.0	0.00	0.0	672	4.82	677	2.8	0.10	2.8	0.032	0.000	11.0	77	7.1	10.8	15.45	1.2424	0.00	117	1	100.0	5
29.03.24	11:45	9.1	9.2	9.1	56	0.8	1.3	NW	0.40	3.6	NW	8.8	8.6	8.2	---	1023.0	0.00	0.0	684	4.90	693	2.8	0.10	2.8	0.032	0.000	11.1	77	7.2	10.9	15.45	1.2421	0.00	117	1	100.0	5
29.03.24	11:50	9.1	9.2	9.1	56	0.7	1.3	N	0.40	2.2	NNW	8.7	8.5	8.2	---	1022.9	0.00	0.0	696	4.99	700	2.9	0.10	2.9	0.032	0.000	11.1	77	7.2	10.9	15.45	1.2420	0.00	117	1	100.0	5
29.03.24	11:55	9.2	9.2	9.1	54	0.4	0.4	N	0.13	1.3	N	9.2	8.7	8.7	---	1022.8	0.00	0.0	702	5.03	705	3.0	0.11	3.0	0.032	0.000	11.1	77	7.2	10.9	15.45	1.2416	0.00	117	1	100.0	5
29.03.24	12:00	9.3	9.3	9.2	53	0.2	0.9	NNW	0.27	1.8	NNW	9.3	8.7	8.7	---	1022.7	0.00	0.0	711	5.10	714	3.1	0.11	3.2	0.031	0.000	11.2	76	7.1	10.9	15.09	1.2414	0.36	118	1	100.0	5
29.03.24	12:05	9.4	9.4	9.3	53	0.3	1.3	NNW	0.40	3.1	NNE	9.1	8.8	8.5	---	1022.8	0.00	0.0	716	5.13	717	3.2	0.11	3.2	0.031	0.000	11.2	76	7.1	11.0	15.09	1.2412	0.00	117	1	100.0	5
29.03.24	12:10	9.4	9.4	9.3	55	0.8	0.4	ENE	0.13	1.8	NNE	9.4	8.9	8.9	---	1022.7	0.00	0.0	724	5.19	728	3.2	0.11	3.2	0.031	0.000	11.3	76	7.2	11.1	15.10	1.2408	0.00	117	1	100.0	5
29.03.24	12:15	9.6	9.6	9.4	53	0.4	1.8	NNW	0.54	3.6	NNW	8.8	8.9	8.2	---	1022.9	0.00	0.0	729	5.23	731	3.2	0.11	3.2	0.030	0.000	11.3	76	7.2	11.1	15.10	1.2410	0.00	117	1	100.0	5
29.03.24	12:20	9.6	9.6	9.6	51	-0.1	1.8	WNW	0.54	4.0	N	8.8	8.9	8.2	---	1022.8	0.00	0.0	733	5.25	733	3.2	0.11	3.2	0.030	0.000	11.3	76	7.3	11.1	15.10	1.2407	0.00	117	1	100.0	5
29.03.24	12:25	9.7	9.7	9.5	52	0.3	1.3	NNE	0.40	2.2	NE	9.5	9.1	8.9	---	1022.8	0.00	0.0	736	5.28	740	3.2	0.11	3.2	0.030	0.000	11.4	76	7.3	11.2	15.10	1.2404	0.00	117	1	100.0	5
29.03.24	12:30	9.7	9.8	9.7	49	-0.5	2.2	N	0.67	3.6	NNE	8.6	9.0	7.9	---	1022.9	0.00	0.0	743	5.33	744	3.3	0.12	3.3	0.030	0.000	11.4	76	7.3	11.2	15.10	1.2405	0.00	117	1	100.0	5
29.03.24	12:35	9.7	9.7	9.6	52	0.3	1.8	NNE	0.54	4.0	NNE	9.1	9.1	8.4	---	1022.8	0.00	0.0	743	5.33	747	3.2	0.11	3.2	0.030	0.000	11.4	76	7.4	11.2	15.10	1.2401	0.00	117	1	100.0	5
29.03.24	12:40	9.7	9.7	9.7	48	-0.8	2.2	NNE	0.67	4.0	NNE	8.6	9.0	7.9	---	1022.8	0.00	0.0	748	5.36	751	3.2	0.11	3.3	0.030	0.000	11.5	76	7.4	11.3	15.10	1.2398	0.00	117	1	100.0	5
29.03.24	12:45	9.7	9.7	9.6	52	0.3	0.9	NE	0.27	1.8	NE	9.7	9.1	9.1	---	1022.8	0.00	0.0	751	5.38	752	3.3	0.12	3.3	0.030	0.000	11.6	76	7.5	11.3	15.11	1.2394	0.00	117	1	100.0	5
29.03.24	12:50	10.0	10.1	9.7	50	0.0	1.8	NW	0.54	3.6	NNW	9.4	9.3	8.7	---	1022.8	0.00	0.0	754	5.40	754	3.4	0.12	3.4	0.029	0.000	11.6	76	7.5	11.4	15.11	1.2392	0.00	117	1	100.0	5
29.03.24	12:55	9.8	10.1	9.8	49	-0.4	1.8	NNW	0.54	2.7	NNW	9.2	9.2	8.5	---	1022.8	0.00	0.0	757	5.43	761	3.4	0.12	3.5	0.030	0.000	11.7	76	7.6	11.4	15.11	1.2389	0.00	117	1	100.0	5
29.03.24	13:00	10.0	10.0	9.8	50	0.0	1.8	NNW	0.54	3.6	NNW	9.4	9.3	8.7	---	1022.7	0.00	0.0	758	5.43	759	3.5	0.13	3.5	0.029	0.000	11.7	76	7.6	11.4	15.11	1.2385	0.41	118	1	100.0	5
29.03.24	13:05	10.1	10.1	9.9	49	-0.2	1.3	N	0.40	3.6	N	9.9	9.4	9.2	---	1022.7	0.00	0.0	759	5.44	766	3.5	0.13	3.5	0.029	0.000	11.8	76	7.7	11.5	15.11	1.2383	0.00	117	1	100.0	5
29.03.24	13:10	10.0	10.1	10.0	48	-0.5	1.8	NNE	0.54	3.6	NNW	9.4	9.3	8.7	---	1022.8	0.00	0.0	762	5.46	766	3.5	0.13	3.5	0.029	0.000	11.8	76	7.7	11.6	15.12	1.2380	0.00	117	1	100.0	5
29.03.24	13:15	10.0	10.0	9.9	48	-0.5	2.2	NNW	0.67	3.6	NNW	9.0	9.3	8.3	---	1022.7	0.00	0.0	767	5.50	770	3.6	0.13	3.6	0.029	0.000	11.9	76	7.8	11.6	15.12	1.2377	0.00	117	1	100.0	5
29.03.24	13:20	10.1	10.2	10.0	50	0.1	1.8	NE	0.54	3.6	NNE	9.5	9.4	8.8	---	1022.7	0.00	0.0	768	5.50	770	3.6	0.13	3.6	0.029	0.000	11.9	76	7.8	11.7	15.12	1.2373	0.00	117	1	100.0	5
29.03.24	13:25	10.3	10.3	10.1	49	0.0	1.3	E	0.40	4.0	NNE	10.2	9.6	9.4	---	1022.7	0.00	0.0	767	5.50	768	3.6	0.13	3.6	0.028	0.000	11.9	76	7.8	11.7	15.12	1.2373	0.00	117	1	100.0	5
29.03.24	13:30	10.2	10.3	10.2	49	-0.0	1.8	NNW	0.54	2.7	NNW	9.6	9.5	8.9	---	1022.7	0.00	0.0	766	5.49	768	3.6	0.13	3.6	0.028	0.000	12.0	76	7.9	11.7	15.12	1.2370	0.00	117	1	100.0	5
29.03.24	13:35	10.3	10.3	10.2	48	-0.3	1.3	NNE	0.40	2.2	N	10.2	9.6	9.4	---	1022.6	0.00	0.0	765	5.48	766	3.6	0.13	3.6	0.028	0.000	12.1	76	8.0	11.8	15.12	1.2367	0.00	117	1	100.0	5
29.03.24	13:40	10.5	10.5	10.3	49	0.2	1.3	NNW	0.40	4.0	NNE	10.4	9.8	9.7	---	1022.7	0.00	0.0	763	5.47	765	3.6	0.13	3.7	0.027	0.000	12.1	76	8.0	11.8	15.13	1.2364	0.00	117	1	100.0	5
29.03.24	13:45	10.4	10.5	10.4	49	0.2	1.8	ENE	0.54	3.1	NE	9.9	9.7	9.2	---	1022.6	0.00	0.0	761	5.45	761	3.6	0.13	3.6	0.027	0.000	12.2	76	8.1	11.9	15.13	1.2361	0.00	117	1	100.0	5
29.03.24	13:50	10.6	10.6	10.4	48	-0.0	1.3	N	0.40	2.2	NNW	10.4	9.8	9.7	---	1022.6	0.00	0.0	759	5.44	761	3.6	0.13	3.6	0.027	0.000	12.2	76	8.1	11.9	15.13	1.2358	0.00	117	1	100.0	5
29.03.24	13:55	10.8	10.9	10.6	48	0.2	1.8	NNW	0.54	3.1	NNE	10.3	10.0	9.5	---	1022.6	0.00	0.0	758	5.43	761	3.6	0.13	3.7	0.026	0.000	12.3	76	8.2	12.0	15.13	1.2355	0.00	117	1	100.0	5
29.03.24	14:00	10.7	10.9	10.7	47	-0.2	1.8	NNE	0.54	4.5	NNE	10.1	9.8	9.3	---	1022.4	0.00	0.0	755	5.41	758	3.6	0.13	3.6	0.027	0.000	12.3	75	8.0	12.0	14.83	1.2352	0.43	117	1	100.0	5
29.03.24	14:05	10.8	10.9	10.6	47	-0.0	1.8	N	0.54	3.6	NNW	10.3	10.0	9.5	---	1022.4	0.00	0.0	753	5.40	754	3.6	0.13	3.6	0.026	0.000	12.4	75	8.1	12.1	14.84	1.2348	0.00	117	1	100.0	5
29.03.24	14:10	10.7	10.8	10.7	46	-0.4	2.7	NW	0.80	4.5	NW	9.6	9.9	8.7	---	1022.4	0.00	0.0	751	5.38	752	3.5	0.13	3.6	0.026	0.000	12.4	75	8.1	12.1	14.84	1.2345	0.00	118	1	100.0	5
29.03.24	14:15	10.5	10.7	10.4	47	-0.4	2.2	NNW	0.67	4.9	NE	9.6	9.7	8.8	---	1022.3	0.00	0.0	748	5.36	749	3.5	0.13	3.5	0.027	0.000	12.5	75	8.2	12.2	14.84	1.2341	0.00	117	1	100.0	5
29.03.24	14:20	10.6	10.7	10.4	46	-0.5	1.8	NW	0.54	4.0	WNW	10.1	9.8	9.2	---	1022.2	0.00	0.0	740	5.30	745	3.5	0.13	3.5	0.027	0.000	12.6	75	8.2	12.2	14.84	1.2337	0.00	117	1	100.0	5
29.03.24	14:25	10.7	10.7	10.7	47	-0.1	2.2	NW	0.67	4.5	NNW	9.9	9.9	9.1	---	1022.1	0.00	0.0	736	5.28	738	3.4	0.12	3.4	0.026	0.000	12.6	75	8.2	12.2	14.84	1.2336	0.00	117	1	100.0	5
29.03.24	14:30	10.7	10.7	10.7	46	-0.4	2.7	NNW	0.80	4.0	N	9.6	9.9	8.7	---	1022.1	0.00	0.0	736	5.28	738	3.4	0.12	3.4	0.026	0.000	12.7	75	8.3	12.3	14.85	1.2331	0.00	117	1	100.0	5
29.03.24	14:35	10.7	10.7	10.6	47	-0.1	2.2	NNE	0.67	4.5	N	9.9	9.9	9.1	---	1022.1	0.00	0.0	729	5.23	731	3.2	0.11	3.3	0.026	0.000	12.7	75	8.4	12.4	14.85	1.2328	0.00	117	1	100.0	5
29.03.24	14:40	10.8	10.9	10.7	47	-0.0	2.2	NNE	0.67	4.0	NW	10.0	10.0	9.2	---	1022.1	0.00	0.0	723	5.18	726	3.0	0.11	3.0	0.026	0.000	12.7	75	8.4	12.4	14.85	1.2328	0.00	117	1	100.0	5
29.03.24	14:45	11.0	11.0	10.7	49	0.7	2.2	N	0.67	4.5	N	10.2	10.2	9.4	---	1022.1	0.00	0.0	718	5.15	721	2.9	0.10	2.9	0.025	0.000	12.8	75	8.5	12.4	14.85	1.2325	0.00	117	1	100.0	5
29.03.24	14:50	10.9	11.1	10.9	47	0.0	2.2	NNE	0.67	4.0	N	10.1	10.1	9.2	---	1022.1	0.00	0.0	712	5.10	715	2.8	0.10	2.9	0.026	0.000	12.8	75	8.5	12.5	14.85	1.2322	0.00	117	1	100.0	5
29.03.24	14:55	10.9	10.9	10.8	48	0.3	1.8	NNE	0.54	4.0	N	10.4	10.1	9.6	---	1021.9	0.00	0.0	706	5.06	708	2.8	0.10	2.9	0.026	0.000	12.8	75	8.5	12.5	14.85	1.2320	0.00	117	1	100.0	5
29.03.24	15:00	11.1	11.1	10.9	48	0.4	2.2	NNE	0.67	4.9	N	10.3	10.2	9.4	---	1021.9	0.00	0.0	700	5.02	703	2.9	0.10	2.9	0.025	0.000	12.9	75	8.6	12.6	14.84	1.2316	0.43	117	1	100.0	5
29.03.24	15:05	10.9	11.1	10.9	46	-0.2	1.8	NE	0.54	4.0	NNE	10.4	10.1	9.6	---	1021.8	0.00	0.0	693	4.97	696	2.9	0.10	3.0	0.026	0.000	12.9	75	8.6	12.6	14.84	1.2313	0.00	117	1	100.0	5
29.03.24	15:10	11.0	11.1	10.9	45	-0.5	1.8	NNE	0.54	3.1	NNE	10.6	10.1	9.6	---	1021.7	0.00	0.0	684	4.90	689	3.0	0.11	3.0	0.025	0.000	13.0	75	8.7	12.7	14.83	1.2308	0.00	117	1	100.0	5
29.03.24	15:15	11.0	11.2	11.0	44	-0.8	1.8	N	0.54	4.0	NNE	10.6	10.1	9.6	---	1021.8	0.00	0.0	670	4.80	677	3.0	0.11	3.0	0.025	0.000	13.1	75	8.7	12.7	14.83	1.2307	0.00	118	1	100.0	5
29.03.24	15:20	11.3	11.3	11.0	45	-0.2	1.8	NNW	0.54	3.1	WNW	10.8	10.3	9.9	---	1021.8	0.00	0.0	664	4.76	670	3.0	0.11	3.0	0.024	0.000	13.1	75	8.7	12.7	14.83	1.2306	0.00	117	1	100.0	5
29.03.24	15:25	11.6	11.6	11.3	45	0.0	1.3	N	0.40	2.7	NE	11.6	10.6	10.6	---	1021.8	0.00	0.0	660	4.73	663	3.0	0.11	3.0	0.024	0.000	13.1	75	8.8	12.8	14.83	1.2303	0.00	117	1	100.0	5
29.03.24	15:30	11.7	11.7	11.6	45	0.2	1.8	NE	0.54	3.1	NNE	11.3	10.7	10.3	---	1021.7	0.00	0.0	652	4.67	657	2.9	0.10	3.0	0.023	0.000	13.2	75	8.8	12.8	14.82	1.2300	0.00	117	1	100.0	5
29.03.24	15:35	11.7	11.8	11.7	43	-0.5	2.2	NNW	0.67	4.0	NNW	11.0	10.7	9.9	---	1021.7	0.00	0.0	643	4.61	647	2.9	0.10	2.9	0.023	0.000	13.2	75	8.9	12.9	14.82	1.2297	0.00	117	1	100.0	5
29.03.24	15:40	11.6	11.7	11.5	44	-0.3	2.2	N	0.67	4.5	N	10.8	10.6	9.8	---	1021.7	0.00	0.0	635	4.55	638	2.8	0.10	2.8	0.024	0.000	13.3	75	8.9	12.9	14.81	1.2294	0.00	117	1	100.0	5
29.03.24	15:45	11.8	11.8	11.5	44	-0.1	2.2	N	0.67	4.5	NW	11.1	10.7	10.0	---	1021.7	0.00	0.0	623	4.47	626	2.7	0.10	2.7	0.023	0.000	13.3	75	9.0	13.0	14.81	1.2291	0.00	117	1	100.0	5
29.03.24	15:50	12.1	12.1	11.8	44	0.2	1.3	NW	0.40	3.1	ENE	12.1	10.9	10.9	---	1021.7	0.00	0.0	611	4.38	617	2.7	0.10	2.7	0.022	0.000	13.3	75	9.0	13.0	14.81	1.2292	0.00	117	1	100.0	5
29.03.24	15:55	12.0	12.1	11.9	43	-0.2	2.2	NE	0.67	3.6	ENE	11.3	10.9	10.2	---	1021.8	0.00	0.0	600	4.30	605	2.6	0.09	2.6	0.022	0.000	13.4	75	9.0	13.1	14.81	1.2289	0.00	117	1	100.0	5
29.03.24	16:00	11.9	12.1	11.9	41	-0.9	1.8	NW	0.54	4.0	NNW	11.6	10.8	10.4	---	1021.7	0.00	0.0	592	4.24	594	2.5	0.09	2.5	0.022	0.000	13.4	75	9.1	13.1	14.80	1.2285	0.33	118	1	100.0	5
29.03.24	16:05	12.1	12.1	11.9	44	0.2	1.8	NNW	0.54	2.7	NNW	11.8	11.0	10.7	---	1021.6	0.00	0.0	584	4.19	589	2.5	0.09	2.5	0.022	0.000	13.4	75	9.1	13.1	14.80	1.2285	0.00	116	1	100.0	5
29.03.24	16:10	12.4	12.5	12.2	42	-0.1	1.8	E	0.54	4.0	NE	12.2	11.2	10.9	---	1021.5	0.00	0.0	572	4.10	578	2.4	0.09	2.5	0.020	0.000	13.5	75	9.2	13.2	14.80	1.2280	0.00	117	1	100.0	5
29.03.24	16:15	12.2	12.4	12.2	41	-0.7	2.2	NE	0.67	4.0	NNE	11.6	11.0	10.4	---	1021.6	0.00	0.0	570	4.09	571	2.4	0.09	2.4	0.021	0.000	13.6	75	9.2	13.2	14.79	1.2278	0.00	117	1	100.0	5
29.03.24	16:20	11.8	12.2	11.8	41	-1.1	2.7	NNW	0.80	4.0	NNW	10.8	10.6	9.6	---	1021.5	0.00	0.0	550	3.94	564	2.3	0.08	2.3	0.023	0.000	13.6	75	9.3	13.3	14.79	1.2275	0.00	118	1	100.0	5
29.03.24	16:25	11.7	11.8	11.7	42	-0.8	2.2	N	0.67	4.0	N	10.9	10.6	9.8	---	1021.5	0.00	0.0	543	3.89	548	2.2	0.08	2.2	0.023	0.000	13.6	75	9.3	13.3	14.79	1.2274	0.00	117	1	100.0	5
29.03.24	16:30	11.9	11.9	11.7	42	-0.6	1.3	NNW	0.40	3.1	N	11.9	10.8	10.8	---	1021.5	0.00	0.0	527	3.78	536	2.1	0.07	2.2	0.022	0.000	13.7	75	9.3	13.3	14.79	1.2271	0.00	117	1	100.0	5
29.03.24	16:35	12.1	12.1	11.9	42	-0.4	1.8	NNW	0.54	3.6	NNW	11.8	10.9	10.7	---	1021.4	0.00	0.0	529	3.79	534	2.1	0.07	2.1	0.022	0.000	13.7	75	9.4	13.4	14.78	1.2267	0.00	117	1	100.0	5
29.03.24	16:40	12.1	12.2	12.1	41	-0.8	2.2	NNE	0.67	3.6	NNE	11.4	10.9	10.2	---	1021.4	0.00	0.0	515	3.69	526	2.0	0.07	2.1	0.022	0.000	13.8	75	9.4	13.4	14.78	1.2264	0.00	117	1	100.0	5
29.03.24	16:45	12.1	12.1	11.9	42	-0.5	1.8	N	0.54	4.0	N	11.7	10.9	10.6	---	1021.4	0.00	0.0	505	3.62	508	2.0	0.07	2.0	0.022	0.000	13.8	75	9.5	13.5	14.77	1.2261	0.00	117	1	100.0	5
29.03.24	16:50	12.2	12.3	12.1	42	-0.3	2.2	NE	0.67	4.0	NE	11.6	11.1	10.4	---	1021.4	0.00	0.0	482	3.45	513	1.9	0.07	1.9	0.021	0.000	13.9	75	9.5	13.6	14.77	1.2258	0.00	117	1	100.0	5
29.03.24	16:55	12.3	12.3	12.2	43	0.1	1.8	NNE	0.54	3.6	WNW	12.1	11.2	10.9	---	1021.4	0.00	0.0	475	3.40	490	1.8	0.06	1.8	0.021	0.000	13.9	75	9.6	13.6	14.77	1.2256	0.00	117	1	100.0	5
29.03.24	17:00	12.3	12.4	12.3	43	0.1	2.2	N	0.67	4.9	NNW	11.7	11.2	10.6	---	1021.3	0.00	0.0	447	3.20	471	1.7	0.06	1.8	0.021	0.000	14.0	75	9.6	13.7	14.76	1.2251	0.25	117	1	100.0	5
29.03.24	17:05	12.0	12.3	12.0	43	-0.2	2.7	NNW	0.80	4.0	NNE	11.1	10.9	9.9	---	1021.3	0.00	0.0	409	2.93	438	1.6	0.06	1.6	0.022	0.000	14.0	75	9.6	13.7	14.76	1.2251	0.00	117	1	100.0	5
29.03.24	17:10	11.6	12.0	11.6	42	-0.9	3.1	NNE	0.94	4.9	N	10.3	10.5	9.3	---	1021.4	0.00	0.0	409	2.93	424	1.5	0.05	1.5	0.024	0.000	14.1	75	9.7	13.7	14.76	1.2249	0.00	117	1	100.0	5
29.03.24	17:15	11.3	11.6	11.3	42	-1.1	2.7	NNW	0.80	4.5	N	10.3	10.3	9.2	---	1021.4	0.00	0.0	336	2.41	403	1.3	0.05	1.4	0.024	0.000	14.1	75	9.7	13.8	14.75	1.2247	0.00	117	1	100.0	5
29.03.24	17:20	11.2	11.4	11.2	41	-1.6	2.7	NNW	0.80	4.0	NNW	10.1	10.2	9.1	---	1021.5	0.00	0.0	353	2.53	378	1.3	0.05	1.3	0.025	0.000	14.1	75	9.7	13.8	14.75	1.2248	0.00	117	1	100.0	5
29.03.24	17:25	11.0	11.2	11.0	42	-1.4	2.2	NNW	0.67	4.5	N	10.2	10.0	9.2	---	1021.5	0.00	0.0	357	2.56	374	1.3	0.05	1.3	0.025	0.000	14.2	75	9.8	13.8	14.75	1.2245	0.00	115	1	100.0	5
29.03.24	17:30	10.9	11.0	10.9	44	-0.9	2.2	NW	0.67	4.0	NNW	10.1	10.0	9.2	---	1021.5	0.00	0.0	359	2.57	376	1.2	0.04	1.2	0.026	0.000	14.2	74	9.7	13.8	14.39	1.2245	0.00	117	1	100.0	5
29.03.24	17:35	11.0	11.0	10.9	45	-0.5	1.8	NW	0.54	3.6	NNW	10.6	10.1	9.6	---	1021.6	0.00	0.0	342	2.45	369	1.1	0.04	1.2	0.025	0.000	14.3	74	9.7	13.9	14.39	1.2243	0.00	117	1	100.0	5
29.03.24	17:40	10.6	11.0	10.6	44	-1.2	2.7	NNW	0.80	4.0	NW	9.4	9.7	8.6	---	1021.5	0.00	0.0	299	2.14	332	1.0	0.04	1.1	0.027	0.000	14.2	74	9.7	13.8	14.39	1.2245	0.00	117	1	100.0	5
29.03.24	17:45	10.6	10.6	10.5	45	-0.8	1.8	N	0.54	3.6	NNW	10.1	9.8	9.2	---	1021.5	0.00	0.0	280	2.01	320	1.0	0.04	1.0	0.027	0.000	14.2	74	9.7	13.8	14.39	1.2244	0.00	117	1	100.0	5
29.03.24	17:50	10.7	10.7	10.6	46	-0.5	1.8	NNW	0.54	3.6	N	10.1	9.8	9.3	---	1021.4	0.00	0.0	285	2.04	323	0.9	0.03	1.0	0.027	0.000	14.2	74	9.7	13.8	14.39	1.2243	0.00	117	1	100.0	5
29.03.24	17:55	10.7	10.7	10.6	45	-0.7	1.8	NNW	0.54	3.1	NNE	10.2	9.8	9.3	---	1021.4	0.00	0.0	306	2.19	348	0.9	0.03	1.0	0.026	0.000	14.3	74	9.7	13.9	14.39	1.2240	0.00	117	1	100.0	5
29.03.24	18:00	10.7	10.7	10.7	46	-0.4	1.8	NNW	0.54	3.6	NW	10.2	9.9	9.4	---	1021.4	0.00	0.0	314	2.25	345	0.9	0.03	0.9	0.026	0.000	14.3	74	9.7	13.9	14.39	1.2240	0.23	117	1	100.0	5
29.03.24	18:05	10.9	10.9	10.7	45	-0.5	1.3	NNW	0.40	2.2	NNW	10.9	10.1	10.0	---	1021.4	0.00	0.0	289	2.07	308	0.8	0.03	0.9	0.026	0.000	14.3	74	9.8	13.9	14.38	1.2238	0.00	117	1	100.0	5
29.03.24	18:10	10.9	10.9	10.9	45	-0.6	1.8	N	0.54	2.7	NNW	10.4	10.0	9.5	---	1021.4	0.00	0.0	217	1.56	248	0.7	0.03	0.7	0.026	0.000	14.4	74	9.8	14.0	14.38	1.2234	0.00	117	1	100.0	5
29.03.24	18:15	11.0	11.1	10.9	46	-0.2	1.3	NNW	0.40	3.1	N	10.9	10.1	10.1	---	1021.4	0.00	0.0	235	1.68	239	0.7	0.03	0.7	0.025	0.000	14.4	74	9.8	14.0	14.38	1.2235	0.00	117	1	100.0	5
29.03.24	18:20	11.2	11.2	11.0	46	-0.0	1.3	NNW	0.40	2.2	WNW	11.1	10.2	10.2	---	1021.3	0.00	0.0	229	1.64	243	0.6	0.02	0.6	0.025	0.000	14.4	74	9.9	14.1	14.37	1.2231	0.00	117	1	100.0	5
29.03.24	18:25	11.2	11.2	11.2	46	-0.0	1.3	NNW	0.40	2.2	NNW	11.1	10.2	10.2	---	1021.4	0.00	0.0	205	1.47	213	0.6	0.02	0.6	0.025	0.000	14.4	74	9.9	14.1	14.37	1.2232	0.00	117	1	100.0	5
29.03.24	18:30	11.1	11.2	11.1	46	-0.1	1.3	NNW	0.40	1.8	N	11.1	10.2	10.1	---	1021.4	0.00	0.0	99	0.71	176	0.5	0.02	0.5	0.025	0.000	14.5	74	9.9	14.1	14.36	1.2229	0.00	118	1	100.0	5
29.03.24	18:35	11.3	11.3	11.1	47	0.4	0.9	N	0.27	1.8	N	11.3	10.4	10.4	---	1021.4	0.00	0.0	71	0.51	76	0.0	0.00	0.0	0.024	0.000	14.5	74	9.9	14.1	14.36	1.2229	0.00	117	1	100.0	5
29.03.24	18:40	11.5	11.5	11.3	46	0.3	0.9	N	0.27	1.3	N	11.5	10.6	10.6	---	1021.4	0.00	0.0	112	0.80	123	0.0	0.00	0.0	0.024	0.000	14.6	74	10.0	14.2	14.36	1.2225	0.00	117	1	100.0	5
29.03.24	18:45	11.6	11.6	11.4	48	0.9	0.9	N	0.27	1.8	N	11.6	10.6	10.6	---	1021.3	0.00	0.0	92	0.66	114	0.0	0.00	0.0	0.024	0.000	14.5	74	9.9	14.1	14.36	1.2227	0.00	117	1	100.0	5
29.03.24	18:50	11.4	11.6	11.4	47	0.5	1.3	NE	0.40	1.8	NE	11.4	10.5	10.5	---	1021.3	0.00	0.0	118	0.85	120	0.0	0.00	0.0	0.024	0.000	14.6	74	10.0	14.2	14.36	1.2225	0.00	117	1	100.0	5
29.03.24	18:55	11.5	11.5	11.4	48	0.9	1.3	NE	0.40	1.8	NE	11.5	10.6	10.6	---	1021.2	0.00	0.0	116	0.83	120	0.0	0.00	0.0	0.024	0.000	14.6	74	10.0	14.2	14.36	1.2224	0.00	117	1	100.0	5
29.03.24	19:00	11.5	11.5	11.4	48	0.9	1.3	N	0.40	1.8	N	11.5	10.6	10.6	---	1021.3	0.00	0.0	103	0.74	109	0.0	0.00	0.0	0.024	0.000	14.6	74	10.0	14.2	14.36	1.2225	0.13	117	1	100.0	5
29.03.24	19:05	11.6	11.6	11.4	50	1.5	1.3	NNW	0.40	1.8	NNW	11.6	10.7	10.7	---	1021.4	0.00	0.0	90	0.65	97	0.0	0.00	0.0	0.024	0.000	14.6	75	10.2	14.3	14.72	1.2220	0.00	117	1	100.0	5
29.03.24	19:10	11.3	11.6	11.3	50	1.3	1.8	NNE	0.54	2.2	NNE	10.9	10.5	10.1	---	1021.5	0.00	0.0	72	0.52	79	0.0	0.00	0.0	0.024	0.000	14.6	75	10.2	14.3	14.72	1.2222	0.00	117	1	100.0	5
29.03.24	19:15	11.2	11.3	11.2	50	1.2	1.3	N	0.40	1.8	NNE	11.2	10.4	10.3	---	1021.4	0.00	0.0	51	0.37	60	0.0	0.00	0.0	0.025	0.000	14.6	75	10.2	14.3	14.72	1.2220	0.00	117	1	100.0	5
29.03.24	19:20	11.3	11.4	11.2	50	1.3	0.9	NW	0.27	1.8	NW	11.3	10.5	10.5	---	1021.5	0.00	0.0	34	0.24	39	0.0	0.00	0.0	0.024	0.000	14.6	75	10.2	14.2	14.72	1.2225	0.00	117	1	100.0	5
29.03.24	19:25	11.0	11.3	11.0	51	1.2	1.3	NNE	0.40	2.2	N	10.9	10.2	10.2	---	1021.4	0.00	0.0	27	0.19	28	0.0	0.00	0.0	0.025	0.000	14.5	75	10.1	14.2	14.73	1.2226	0.00	117	1	100.0	5
29.03.24	19:30	10.7	11.0	10.7	52	1.3	1.3	N	0.40	1.8	NNW	10.6	10.0	9.9	---	1021.3	0.00	0.0	23	0.16	25	0.0	0.00	0.0	0.026	0.000	14.4	75	10.0	14.1	14.73	1.2232	0.00	117	1	100.0	5
29.03.24	19:35	10.4	10.7	10.4	53	1.3	1.8	NNE	0.54	2.2	NNE	9.9	9.8	9.2	---	1021.5	0.00	0.0	20	0.14	21	0.0	0.00	0.0	0.027	0.000	14.3	75	10.0	14.0	14.74	1.2236	0.00	117	1	100.0	5
29.03.24	19:40	10.1	10.4	10.1	53	0.9	1.8	NNE	0.54	3.1	N	9.4	9.4	8.8	---	1021.4	0.00	0.0	16	0.11	18	0.0	0.00	0.0	0.029	0.000	14.3	75	9.9	13.9	14.74	1.2238	0.00	118	1	100.0	5
29.03.24	19:45	9.7	10.1	9.7	55	1.1	1.8	N	0.54	2.2	N	9.1	9.2	8.5	---	1021.4	0.00	0.0	12	0.09	14	0.0	0.00	0.0	0.030	0.000	14.2	76	10.0	13.9	15.05	1.2242	0.00	117	1	100.0	5
